"contrast","estimate","SE","df","t.ratio","p.value","Protein"
"draw 1 - draw 5",-3228.14743589744,2247.49928738773,82,-1.43632856927377,0.606260614122025,"PGRC1"
"draw 2 - draw 3",-3648.98914473684,2214.48747379996,82,-1.64778044035415,0.47176630697379,"PGRC1"
"draw 2 - draw 4",-835.111228070178,2254.20301437522,82,-0.370468508268605,0.995910568804006,"PGRC1"
"draw 2 - draw 5",1464.71133603238,2349.10543790416,82,0.623518771187715,0.970903045900112,"PGRC1"
"draw 3 - draw 4",2813.87791666667,2345.5852596831,82,1.19964853336725,0.751560674482785,"PGRC1"
"draw 3 - draw 5",5113.70048076923,2436.93154167597,82,2.09841778208195,0.230691142332315,"PGRC1"
"draw 4 - draw 5",2299.82256410256,2473.07739410165,82,0.92994362796235,0.884470041437994,"PGRC1"
"draw 1 - draw 2",-39639.7754385965,10529.7792073436,82,-3.76454004001823,0.00281893315081727,"HPT"
"draw 1 - draw 3",-24873.1333333333,11067.049230036,82,-2.24749459556279,0.172956319983722,"HPT"
"draw 1 - draw 4",-27156.7466666667,11286.2199963692,82,-2.40618618770528,0.123983737556897,"HPT"
"draw 1 - draw 5",-31424.1025641026,11808.3991104397,82,-2.66116535105262,0.0688292071214822,"HPT"
"draw 2 - draw 3",14766.6421052632,11634.9544858334,82,1.26916200000979,0.71068240568779,"HPT"
"draw 2 - draw 4",12483.0287719298,11843.6206049424,82,1.05398755906793,0.829227972049767,"HPT"
"draw 2 - draw 5",8215.6728744939,12342.2395365997,82,0.665654952663261,0.963159375658844,"HPT"
"draw 3 - draw 4",-2283.61333333335,12323.744460936,82,-0.185301905648236,0.999730919031955,"HPT"
"draw 3 - draw 5",-6550.96923076927,12803.6793650669,82,-0.511647397906784,0.985986631094612,"HPT"
"draw 4 - draw 5",-4267.35589743593,12993.590282514,82,-0.328420075179582,0.997438146724187,"HPT"
"draw 1 - draw 2",-111.916666666667,31.3113858875545,82,-3.57431213899576,0.00522211727071775,"Tpo"
"draw 1 - draw 3",-86.3104166666667,32.909013784121,82,-2.62269836564694,0.0755268231703256,"Tpo"
"draw 1 - draw 4",-127.696666666667,33.5607406916654,82,-3.8049418467805,0.00246538228944992,"Tpo"
"draw 1 - draw 5",-122.639743589744,35.1134942130003,82,-3.49266703125028,0.00675266936025043,"Tpo"
"draw 2 - draw 3",25.60625,34.5977387100377,82,0.740113399161864,0.94638913246789,"Tpo"
"draw 2 - draw 4",-15.78,35.2182289642421,82,-0.44806341670451,0.991513672228474,"Tpo"
"draw 2 - draw 5",-10.723076923077,36.700923850102,82,-0.292174577590291,0.998377648749439,"Tpo"
"draw 3 - draw 4",-41.3862500000001,36.6459268326222,82,-1.12935470806971,0.79056767057313,"Tpo"
"draw 3 - draw 5",-36.329326923077,38.0730628331252,82,-0.954200272310871,0.87455082302176,"Tpo"
"draw 4 - draw 5",5.05692307692307,38.6377825583307,82,0.130880261290584,0.999932468082074,"Tpo"
"draw 1 - draw 2",-408.440350877193,142.549005339131,82,-2.86526272074291,0.0410952536477015,"CD3E"
"draw 1 - draw 3",-158.204166666667,149.82240640721,82,-1.05594463779119,0.828269777730501,"CD3E"
"draw 1 - draw 4",-213.32,152.789474768759,82,-1.39616946993798,0.631853613568578,"CD3E"
"draw 1 - draw 5",-557.066666666667,159.858579624035,82,-3.48474675539349,0.00692142677456187,"CD3E"
"draw 2 - draw 3",250.236184210527,157.510538109375,82,1.58869487219174,0.508852197542351,"CD3E"
"draw 2 - draw 4",195.120350877193,160.335397694866,82,1.21695117661121,0.74157970220123,"CD3E"
"draw 2 - draw 5",-148.626315789473,167.085551838786,82,-0.88952224865545,0.900002076652844,"CD3E"
"draw 3 - draw 4",-55.1158333333335,166.835171029501,82,-0.330360996384795,0.997378671794369,"CD3E"
"draw 3 - draw 5",-398.8625,173.332386390263,82,-2.30114237913941,0.155007569925238,"CD3E"
"draw 4 - draw 5",-343.746666666666,175.903343658412,82,-1.95417926412014,0.29768947307876,"CD3E"
"draw 1 - draw 2",132.75350877193,121.917495010158,82,1.08887989177327,0.811769924897393,"EPHB2"
"draw 1 - draw 3",-58.7708333333336,128.138196700183,82,-0.458651946467181,0.9907254753444,"EPHB2"
"draw 1 - draw 4",-312.43,130.675833082165,82,-2.39087819553868,0.128176666388583,"EPHB2"
"draw 1 - draw 5",-557.260256410257,136.721806913193,82,-4.07586959967602,0.000977820779199501,"EPHB2"
"draw 2 - draw 3",-191.524342105263,134.713603916854,82,-1.42171493105829,0.615594743525187,"EPHB2"
"draw 2 - draw 4",-445.18350877193,137.129613790785,82,-3.24644324785406,0.0142358281337616,"EPHB2"
"draw 2 - draw 5",-690.013765182186,142.902799525763,82,-4.82855316671238,6.07433729832296e-05,"EPHB2"
"draw 3 - draw 4",-253.659166666667,142.688657020917,82,-1.77771080030197,0.393474703348702,"EPHB2"
"draw 3 - draw 5",-498.489423076923,148.245512499783,82,-3.36259367768487,0.0100700426194832,"EPHB2"
"draw 4 - draw 5",-244.830256410256,150.444368038376,82,-1.62738066969582,0.484490487049322,"EPHB2"
"draw 1 - draw 2",125.932236842105,56.4407842228896,82,2.2312276233581,0.178689742164164,"SCG1"
"draw 1 - draw 3",220.1375,59.3206111236343,82,3.71097828950541,0.00336151764700832,"SCG1"
"draw 1 - draw 4",185.9375,60.4953907355322,82,3.0735812718834,0.0233698144739747,"SCG1"
"draw 1 - draw 5",128.199038461539,63.2943286925975,82,2.02544273886156,0.263235808167563,"SCG1"
"draw 2 - draw 3",94.2052631578948,62.364646271033,82,1.51055555977155,0.558688691309948,"SCG1"
"draw 2 - draw 4",60.0052631578948,63.4831198089251,82,0.9452160407129,0.878276474000292,"SCG1"
"draw 2 - draw 5",2.26680161943348,66.1557725756128,82,0.034264608078496,0.999999680269386,"SCG1"
"draw 3 - draw 4",-34.2,66.0566369190939,82,-0.517737529415675,0.985351367943988,"SCG1"
"draw 3 - draw 5",-91.9384615384613,68.629141226325,82,-1.33964173083948,0.667443770266176,"SCG1"
"draw 4 - draw 5",-57.7384615384613,69.6470848035015,82,-0.829014763523291,0.920881824205961,"SCG1"
"draw 1 - draw 2",940.611403508773,480.763941284146,82,1.95649324488927,0.296530246027939,"GPNMB.ECD"
"draw 1 - draw 3",-786.414583333334,505.294375261649,82,-1.55634937144534,0.529405434718689,"GPNMB.ECD"
"draw 1 - draw 4",-1263.00333333333,515.301175913565,82,-2.45100029336084,0.112325916143615,"GPNMB.ECD"
"draw 1 - draw 5",-1463.96025641026,539.142595946543,82,-2.71534890290029,0.0602470500681694,"GPNMB.ECD"
"draw 2 - draw 3",-1727.02598684211,531.22353898644,82,-3.25103437648344,0.0140451043763512,"GPNMB.ECD"
"draw 2 - draw 4",-2203.61473684211,540.750723161902,82,-4.07510270898397,0.000980444289915283,"GPNMB.ECD"
"draw 2 - draw 5",-2404.57165991903,563.516442942168,82,-4.26708340108863,0.000496170315508859,"GPNMB.ECD"
"draw 3 - draw 4",-476.58875,562.672003064054,82,-0.847009887473902,0.914970939321902,"GPNMB.ECD"
"draw 3 - draw 5",-677.545673076923,584.584655886715,82,-1.15902062473604,0.774424451196159,"GPNMB.ECD"
"draw 4 - draw 5",-200.956923076924,593.255523467781,82,-0.338735865284931,0.997110438481736,"GPNMB.ECD"
"draw 1 - draw 2",430.129605263158,248.844221671828,82,1.72850951640905,0.422484670837092,"NOTC2"
"draw 1 - draw 3",344.118749999999,261.541215406632,82,1.31573430774565,0.68227732426254,"NOTC2"
"draw 1 - draw 4",-100.392500000001,266.720752193438,82,-0.376395534184726,0.99565183100194,"NOTC2"
"draw 1 - draw 5",-611.612500000002,279.061111155906,82,-2.19167944063086,0.193202775582856,"NOTC2"
"draw 2 - draw 3",-86.0108552631582,274.962194002619,82,-0.312809750355495,0.99788132374978,"NOTC2"
"draw 2 - draw 4",-530.522105263159,279.893480497472,82,-1.89544288177141,0.327993597829492,"NOTC2"
"draw 2 - draw 5",-1041.74210526316,291.677055206481,82,-3.57156000675371,0.00526795943464053,"NOTC2"
"draw 3 - draw 4",-444.51125,291.239971710459,82,-1.52627143653866,0.548622127995106,"NOTC2"
"draw 3 - draw 5",-955.731250000001,302.581997532643,82,-3.15858596279144,0.0183693808679489,"NOTC2"
"draw 4 - draw 5",-511.220000000001,307.070053123224,82,-1.66483183495218,0.461206154878288,"NOTC2"
"draw 1 - draw 2",-234.601754385965,66.2770233941329,82,-3.53971470611839,0.00582636703147721,"RSPO3"
"draw 1 - draw 3",32.3916666666667,69.6587332250587,82,0.465005106567373,0.99022839097532,"RSPO3"
"draw 1 - draw 4",-22.8866666666667,71.0382480013457,82,-0.322173861413827,0.997622873748009,"RSPO3"
"draw 1 - draw 5",-62.3410256410257,74.3249719371183,82,-0.838762854747776,0.917711294546618,"RSPO3"
"draw 2 - draw 3",266.993421052632,73.2332687573784,82,3.64579412585256,0.00415399616084022,"RSPO3"
"draw 2 - draw 4",211.715087719298,74.5466646971628,82,2.840034340629,0.0438902883511081,"RSPO3"
"draw 2 - draw 5",172.260728744939,77.685095042897,82,2.21742315755446,0.183662830207655,"RSPO3"
"draw 3 - draw 4",-55.2783333333333,77.5686824820731,82,-0.712637259838836,0.953051545470045,"RSPO3"
"draw 3 - draw 5",-94.7326923076924,80.589510957428,82,-1.17549655261881,0.765253313470558,"RSPO3"
"draw 4 - draw 5",-39.4543589743591,81.7848570392967,82,-0.4824164326093,0.988769795282668,"RSPO3"
"draw 1 - draw 2",-238.511842105263,123.104086717805,82,-1.93748110614728,0.30613354522276,"PKDCC"
"draw 1 - draw 3",-456.69375,129.385332901797,82,-3.52971808904051,0.00601270230379902,"PKDCC"
"draw 1 - draw 4",-310.781666666667,131.947667447792,82,-2.35534036090205,0.138336182632836,"PKDCC"
"draw 1 - draw 5",-399.167307692309,138.052485191352,82,-2.8914170370713,0.0383625599586364,"PKDCC"
"draw 2 - draw 3",-218.181907894737,136.024736870345,82,-1.60398698732792,0.499189541143139,"PKDCC"
"draw 2 - draw 4",-72.2698245614034,138.464261148684,82,-0.521938469622856,0.98490164051295,"PKDCC"
"draw 2 - draw 5",-160.655465587045,144.293635819624,82,-1.11339259472174,0.799046522165637,"PKDCC"
"draw 3 - draw 4",145.912083333333,144.077409120705,82,1.01273394783975,0.848821183644281,"PKDCC"
"draw 3 - draw 5",57.5264423076913,149.688348048638,82,0.38430808448096,0.995288232548695,"PKDCC"
"draw 4 - draw 5",-88.385641025642,151.908604484192,82,-0.581834329436157,0.9774066533152,"PKDCC"
"draw 1 - draw 2",372.837061403509,602.290764247264,82,0.619031676285916,0.97165703622534,"TR.ECD"
"draw 1 - draw 3",-2643.07708333333,633.021966317378,82,-4.17533233279329,0.00068881885017047,"TR.ECD"
"draw 1 - draw 4",-1590.25416666667,645.558271757038,82,-2.46337818945208,0.109264399873044,"TR.ECD"
"draw 1 - draw 5",-521.490064102566,675.426291921044,82,-0.772090264089879,0.937916784192735,"TR.ECD"
"draw 2 - draw 3",-3015.91414473684,665.505467044123,82,-4.53176464219322,0.000187877886093868,"TR.ECD"
"draw 2 - draw 4",-1963.09122807018,677.440919238888,82,-2.89780432849514,0.0377198276906888,"TR.ECD"
"draw 2 - draw 5",-894.327125506075,705.961325175471,82,-1.26682169916855,0.712090333878682,"TR.ECD"
"draw 3 - draw 4",1052.82291666667,704.903428990097,82,1.49357042875366,0.569579033859456,"TR.ECD"
"draw 3 - draw 5",2121.58701923077,732.355130920972,82,2.8969374687971,0.0378065006804315,"TR.ECD"
"draw 4 - draw 5",1068.7641025641,743.217808034689,82,1.43802273170804,0.605177276940426,"TR.ECD"
"draw 1 - draw 2",189.421929824561,248.090396296919,82,0.763519800249977,0.940264207883802,"CILP2"
"draw 1 - draw 3",298.029166666666,260.748926948279,82,1.14297370330418,0.783217381946119,"CILP2"
"draw 1 - draw 4",-241.056666666668,265.912773331531,82,-0.906525337788591,0.893621826700675,"CILP2"
"draw 1 - draw 5",-747.498717948718,278.215749566529,82,-2.68675917561587,0.0646550604679553,"CILP2"
"draw 2 - draw 3",108.607236842105,274.129249288904,82,0.396189888980596,0.994701718297994,"CILP2"
"draw 2 - draw 4",-430.478596491228,279.045597406383,82,-1.54268191468475,0.538127653174565,"CILP2"
"draw 2 - draw 5",-936.920647773279,290.793476057982,82,-3.22194521168165,0.0152939239034929,"CILP2"
"draw 3 - draw 4",-539.085833333334,290.35771662176,82,-1.85662650748692,0.348916195834308,"CILP2"
"draw 3 - draw 5",-1045.52788461538,301.665383973371,82,-3.46585302842595,0.00733989233909549,"CILP2"
"draw 4 - draw 5",-506.442051282051,306.13984386876,82,-1.65428336567376,0.467730453937431,"CILP2"
"draw 1 - draw 2",203.689254385965,57.7521088861146,82,3.52695786032046,0.00606511937586429,"PARP.region.1"
"draw 1 - draw 3",162.414583333334,60.6988446381937,82,2.6757442304122,0.0664245811892596,"PARP.region.1"
"draw 1 - draw 4",228.3875,61.9009186525373,82,3.68956559888855,0.00360470476303654,"PARP.region.1"
"draw 1 - draw 5",231.966987179488,64.7648861166245,82,3.58167829959242,0.00510124113561983,"PARP.region.1"
"draw 2 - draw 3",-41.2746710526315,63.8136037916364,82,-0.646800503344101,0.96677460692079,"PARP.region.1"
"draw 2 - draw 4",24.6982456140353,64.9580635371192,82,0.380218317313629,0.995478799081035,"PARP.region.1"
"draw 2 - draw 5",28.2777327935228,67.6928117466228,82,0.417736123879262,0.993506821000726,"PARP.region.1"
"draw 3 - draw 4",65.9729166666668,67.5913728082982,82,0.976055285247399,0.86523662659083,"PARP.region.1"
"draw 3 - draw 5",69.5524038461543,70.2236457454442,82,0.990441369254408,0.858913810336193,"PARP.region.1"
"draw 4 - draw 5",3.57948717948746,71.265239853649,82,0.050227673222434,0.99999852467824,"PARP.region.1"
"draw 1 - draw 2",-143.318859649123,198.926748120236,82,-0.720460476046679,0.951211968680052,"GLTL1"
"draw 1 - draw 3",-449.333333333334,209.076759471106,82,-2.14913094343913,0.209734510102645,"GLTL1"
"draw 1 - draw 4",-927.848333333334,213.217295276383,82,-4.35165605177859,0.000365229199641326,"GLTL1"
"draw 1 - draw 5",-1222.71602564103,223.082211819543,82,-5.48101085993407,4.46907181272937e-06,"GLTL1"
"draw 2 - draw 3",-306.014473684211,219.805526290581,82,-1.39220555028112,0.634368485136752,"GLTL1"
"draw 2 - draw 4",-784.529473684211,223.747610136772,82,-3.50631442813912,0.00647080231348995,"GLTL1"
"draw 2 - draw 5",-1079.3971659919,233.167431832236,82,-4.62927930161589,0.000130225185918764,"GLTL1"
"draw 3 - draw 4",-478.515,232.818026095841,82,-2.05531765741805,0.249573420214322,"GLTL1"
"draw 3 - draw 5",-773.382692307692,241.884872409349,82,-3.1973173212704,0.016429115898336,"GLTL1"
"draw 4 - draw 5",-294.867692307692,245.472636264258,82,-1.20122428632029,0.750657469729686,"GLTL1"
"draw 1 - draw 2",76.9456140350878,30.8312252198201,82,2.49570406256909,0.101582821360355,"MEF2C"
"draw 1 - draw 3",110.647916666667,32.4043534637567,82,3.41460034962349,0.00859573791089074,"MEF2C"
"draw 1 - draw 4",114.833333333333,33.0460861274107,82,3.47494504767035,0.00713567958810757,"MEF2C"
"draw 1 - draw 5",154.782051282052,34.5750281454698,82,4.47670065895035,0.000230612197975932,"MEF2C"
"draw 2 - draw 3",33.702302631579,34.0671817624541,82,0.989289424249431,0.859425644131668,"MEF2C"
"draw 2 - draw 4",37.8877192982456,34.6781567874109,82,1.09255285771128,0.809886990159267,"MEF2C"
"draw 2 - draw 5",77.8364372469638,36.1381145204345,82,2.15385994205511,0.20784984276593,"MEF2C"
"draw 3 - draw 4",4.18541666666667,36.0839608832104,82,0.115991054313944,0.999958265935876,"MEF2C"
"draw 3 - draw 5",44.1341346153849,37.4892117273869,82,1.17724893594238,0.764269597699246,"MEF2C"
"draw 4 - draw 5",39.9487179487182,38.0452714654135,82,1.05003109216963,0.831157284582768,"MEF2C"
"draw 1 - draw 2",1293.84342105263,937.05433054445,82,1.38075603396537,0.641618350600533,"TSP3"
"draw 1 - draw 3",-2733.18125,984.866463308311,82,-2.77517953126238,0.0518432887938205,"TSP3"
"draw 1 - draw 4",-6113.305,1004.37066293844,82,-6.08670207681555,3.49746168692988e-07,"TSP3"
"draw 1 - draw 5",-5527.44807692308,1050.83984244586,82,-5.26002902978799,1.10082940814049e-05,"TSP3"
"draw 2 - draw 3",-4027.02467105264,1035.40485246207,82,-3.88932373793388,0.00185729300439375,"TSP3"
"draw 2 - draw 4",-7407.14842105264,1053.97423427898,82,-7.02782684827188,5.70563896129528e-09,"TSP3"
"draw 2 - draw 5",-6821.29149797572,1098.34677239213,82,-6.21050807398409,2.0532640487847e-07,"TSP3"
"draw 3 - draw 4",-3380.12375,1096.70087931089,82,-3.08208355967025,0.0228198231137297,"TSP3"
"draw 3 - draw 5",-2794.26682692308,1139.41070935003,82,-2.45237893938794,0.111981582897772,"TSP3"
"draw 4 - draw 5",585.856923076921,1156.31104924389,82,0.506660317273636,0.986492297910719,"TSP3"
"draw 1 - draw 2",2546.5399122807,738.440204209541,82,3.44853909329955,0.00774380052146384,"MMP.8"
"draw 1 - draw 3",3174.95833333334,776.118276794004,82,4.09081763471475,0.000928000417227737,"MMP.8"
"draw 1 - draw 4",3566.14166666667,791.488447645727,82,4.50561429831872,0.000207121885421158,"MMP.8"
"draw 1 - draw 5",3014.97756410257,828.108213742934,82,3.64080142433957,0.00422139952621869,"MMP.8"
"draw 2 - draw 3",628.418421052632,815.944759838414,82,0.770172751862616,0.938446886508583,"MMP.8"
"draw 2 - draw 4",1019.60175438597,830.578252960379,82,1.22758060514089,0.735381122092665,"MMP.8"
"draw 2 - draw 5",468.437651821868,865.545773025659,82,0.54120494423347,0.982715546417198,"MMP.8"
"draw 3 - draw 4",391.183333333335,864.24873657494,82,0.452628180729096,0.991179967860852,"MMP.8"
"draw 3 - draw 5",-159.980769230765,897.905969232442,82,-0.178170960782811,0.999769717775327,"MMP.8"
"draw 4 - draw 5",-551.1641025641,911.224183593807,82,-0.604861144477472,0.973951664898831,"MMP.8"
"draw 1 - draw 2",10.8712719298245,60.407224923001,82,0.179966418647467,0.99976036936345,"MFAP2"
"draw 1 - draw 3",-127.133333333334,63.4894349547682,82,-2.00243289964554,0.274075819325903,"MFAP2"
"draw 1 - draw 4",-190.884166666667,64.7467735482685,82,-2.94816492321989,0.0329741124197943,"MFAP2"
"draw 1 - draw 5",-216.39391025641,67.7424100732728,82,-3.19436391504746,0.0165702562331361,"MFAP2"
"draw 2 - draw 3",-138.004605263158,66.747393155637,82,-2.06756546943142,0.244107770142584,"MFAP2"
"draw 2 - draw 4",-201.755438596491,67.9444687013462,82,-2.96941667883693,0.0311346955008183,"MFAP2"
"draw 2 - draw 5",-227.265182186235,70.8049451997027,82,-3.20973600848418,0.0158474807522742,"MFAP2"
"draw 3 - draw 4",-63.7508333333333,70.6988426714746,82,-0.90172386031229,0.895446179438421,"MFAP2"
"draw 3 - draw 5",-89.2605769230767,73.4521326627798,82,-1.21522103834444,0.74258389557595,"MFAP2"
"draw 4 - draw 5",-25.5097435897434,74.5416133897411,82,-0.342221511310275,0.996993112595683,"MFAP2"
"draw 1 - draw 2",-27.2732456140353,139.252639327178,82,-0.195854425063758,0.999664845658465,"IL.2.sRb"
"draw 1 - draw 3",-55.866666666667,146.357847064024,82,-0.38171282092055,0.995409819496815,"IL.2.sRb"
"draw 1 - draw 4",-357.168333333334,149.256303629377,82,-2.39298659184425,0.12759268230654,"IL.2.sRb"
"draw 1 - draw 5",-516.280128205128,156.161939389064,82,-3.30605607374573,0.011933668642782,"IL.2.sRb"
"draw 2 - draw 3",-28.5934210526317,153.868195021026,82,-0.185830613329314,0.999727860926969,"IL.2.sRb"
"draw 2 - draw 4",-329.895087719299,156.627731308721,82,-2.10623677533232,0.22737103759199,"IL.2.sRb"
"draw 2 - draw 5",-489.006882591093,163.221791913843,82,-2.99596565420147,0.0289645585908206,"IL.2.sRb"
"draw 3 - draw 4",-301.301666666667,162.97720102072,82,-1.84873506711139,0.353253161727964,"IL.2.sRb"
"draw 3 - draw 5",-460.413461538461,169.32417191056,82,-2.71912424755078,0.0596844773952068,"IL.2.sRb"
"draw 4 - draw 5",-159.111794871794,171.835677229979,82,-0.925953198059355,0.886059141849878,"IL.2.sRb"
"draw 1 - draw 2",-63.3971491228071,15.5614151920699,82,-4.07399637759902,0.000984240836196526,"FBCD1"
"draw 1 - draw 3",-72.5395833333334,16.3554187251676,82,-4.43520184669501,0.0002688636650372,"FBCD1"
"draw 1 - draw 4",-63.3975000000001,16.6793198465221,82,-3.80096434287274,0.0024982400953184,"FBCD1"
"draw 1 - draw 5",-78.0323717948718,17.4510213075566,82,-4.47150745045979,0.000235094943810465,"FBCD1"
"draw 2 - draw 3",-9.14243421052631,17.1946964822033,82,-0.531700819493314,0.983819583495473,"FBCD1"
